Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,58,0,0,50,952.4345,0,0.01153846,2.179731,0,3,4,2,2,11,2,1,1
0,0,0,0,5,182,0,0.04,0,0,3,3,2,6,1,2,0,0
0,0,0,0,24,854.3333,0,0.008333333,0,0,3,4,1,1,10,2,0,0
0,0,0,0,3,39,0,0.02222222,0,0,3,2,2,1,3,2,0,0
0,0,0,0,15,1332.833,0.01428571,0.005714286,0,0,3,2,5,4,2,2,1,0
5,89.75,0,0,16,467.9167,0.01111111,0.01666667,0,0,3,3,2,4,2,2,1,0
1,9.5,0,0,25,674.25,0,0.01730769,0,0,3,2,2,7,2,2,0,0
9,165.5,0,0,50,2207.392,0.001724138,0.009972955,15.30004,0,3,1,1,4,3,2,1,0
0,0,0,0,10,300,0,0.05,0,0,3,2,2,1,1,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,1,1,4,1,2,0,0
0,0,0,0,6,177.5,0.03333333,0.04444444,0,0,3,2,2,8,1,2,0,0
0,0,0,0,34,311.5,0,0.01176471,0,0,3,2,2,4,1,2,0,0
3,57,0,0,15,486.5167,0,0.01111111,0,0,3,2,2,5,6,2,0,0
0,0,1,255,15,1418.25,0,0.00625,0,0,3,2,2,3,1,2,0,0
1,13,0,0,10,391.85,0.01805556,0.04698413,0,0,3,3,2,4,3,2,1,0
3,63,0,0,10,142.6667,0,0.01538462,0,0,3,2,2,7,2,0,1,0
3,134,0,0,53,1659.32,0,0.00380117,62.34814,0,3,4,1,1,2,2,0,1
0,0,0,0,1,0,0.2,0.2,0,0,3,3,2,3,1,2,1,0
0,0,0,0,1,0,0.2,0.2,0,0,3,2,2,1,1,2,0,0
0,0,0,0,59,1560.601,0.005172414,0.01067323,0,0,3,1,1,1,2,2,0,0
2,34,0,0,65,1451.227,0.003030303,0.008492896,0,0,3,2,2,1,1,2,0,0
4,67.07143,0,0,21,2588.958,0,0.01104167,0,0,3,3,2,2,8,0,1,0
0,0,0,0,1,0,0.2,0.2,0,0,3,2,2,1,1,2,0,0
0,0,0,0,3,80,0,0.03333333,0,0,3,3,2,1,10,2,1,0
0,0,0,0,1,0,0.2,0.2,0,0,3,2,2,9,2,0,1,0
8,87.5,0,0,31,496.5833,0.005405405,0.01261261,3.889459,0,3,2,2,7,2,2,0,1
1,22,0,0,21,678.2738,0,0.01287879,0,0,3,3,2,1,2,0,0,0
0,0,0,0,4,55,0,0.05,0,0,3,2,2,1,1,2,0,0
0,0,0,0,4,34,0.1,0.15,0,0,3,3,2,6,1,2,0,0
1,17.5,0,0,8,163,0,0.01111111,0,0,3,3,2,1,2,0,1,0
0,0,0,0,7,286.5,0,0.04285714,0,0,3,3,3,3,1,2,0,0
0,0,0,0,20,1395.258,0,0.01111111,0,0,3,1,1,1,9,0,1,0
1,14,0,0,10,90,0,0.01818182,0,0,3,2,2,2,10,0,0,0
5,69.33333,1,0,5,142,0,0.02222222,0,0,3,2,2,3,2,0,0,0
2,148,0,0,9,416.6667,0,0.004545455,0,0,3,3,2,6,2,0,1,0
1,85,4,208.5,12,413.8,0,0.003921569,0,0,3,1,1,1,2,2,0,0
0,0,0,0,2,403,0.1,0.15,0,0,3,2,10,3,3,2,0,0
0,0,0,0,6,106,0.1,0.1166667,0,0,3,3,2,1,1,2,1,0
4,103,1,41,16,515,0,0.01052632,0,0,3,3,2,3,6,2,1,0
0,0,0,0,26,392,0.007692308,0.03012821,0,0,3,2,2,4,1,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,2,4,3,1,2,0,0
2,33,0,0,25,1720,0,0.007692308,60.29018,0,3,2,5,3,1,2,0,1
1,69.5,0,0,8,226.5,0,0.0125,0,0,3,3,2,1,13,2,0,0
0,0,0,0,10,130.1667,0.05555556,0.08333333,26.66133,0,3,3,2,1,8,2,0,0
7,77.5,0,0,14,192.9333,0,0.01333333,0,0,3,2,2,1,1,2,0,0
4,171,0,0,20,745.3333,0.00952381,0.02857143,0,0,3,2,2,1,10,2,0,0
2,94,0,0,5,97,0,0.03333333,0,0,3,3,3,1,10,2,0,0
0,0,0,0,4,233,0.05,0.075,0,0,3,2,4,2,1,2,0,0
7,64.14286,1,0,20,1409.81,0.008695652,0.03550725,0,0,3,3,2,3,2,2,0,0
0,0,0,0,12,448.5,0,0.03333333,0,0,3,2,2,1,2,2,0,0
0,0,0,0,6,73.75,0.03333333,0.04444444,0,0,3,3,2,3,2,2,0,0
4,143,1,20.5,10,386.15,0,0.01538462,64.6,0,3,1,1,7,8,2,0,1
1,26,0,0,16,638.8333,0,0.0125,20.26156,0,3,2,4,2,2,0,0,0
3,221,0,0,17,489.5833,0,0.01176471,0,0,3,1,1,1,3,0,1,0
1,10,0,0,23,660.8167,0,0.025,0,0,3,2,4,1,3,2,1,0
4,118,3,67,44,1489.144,0.004081633,0.01469388,0,0,3,3,2,6,1,2,1,0
1,0,0,0,20,2270.833,0,0.02380952,10.23187,0,3,2,2,3,6,2,0,1
1,38,0,0,12,121,0.02857143,0.025,0,0,3,3,2,4,2,2,0,0
0,0,0,0,15,296,0,0.04,0,0,3,2,5,2,3,2,0,0
3,124,0,0,0,0,0,0.03333333,0,0,3,3,2,6,3,2,0,0
0,0,0,0,12,481.8333,0,0.01818182,74.088,0,3,1,1,1,2,0,0,1
2,117,0,0,13,309.9333,0,0.01333333,0,0,3,2,2,2,2,0,0,0
0,0,0,0,7,55,0.05714286,0.1142857,0,0,3,2,2,1,1,2,0,0
2,75,0,0,14,851,0,0.01428571,22.88909,0,3,1,1,1,2,0,1,1
0,0,0,0,1,0,0.2,0.2,0,0,3,3,2,3,1,2,0,0
0,0,0,0,3,55,0.06666667,0.1,0,0,3,3,2,3,3,2,0,0
0,0,0,0,7,88.33333,0,0.04285714,0,0,3,2,2,1,1,2,0,0
2,94,0,0,25,893.1,0,0.009615385,0,0,3,2,4,4,1,2,0,0
3,219,0,0,12,526.3333,0.02222222,0.05857143,0,0,3,1,1,3,1,2,0,0
2,45,0,0,26,535.346,0.007407407,0.01051332,0,0,3,2,4,3,10,2,0,0
3,60.83333,0,0,18,884.6333,0.02105263,0.04114035,0,0,3,2,2,3,10,2,0,0
0,0,0,0,2,24,0,0.05,0,0,3,3,2,3,3,2,0,0
0,0,3,100,22,2175.994,0.01,0.04931247,0,0,3,2,2,3,1,2,0,0
2,14,0,0,8,57,0,0.05714286,0,0,3,1,2,4,8,0,0,0
0,0,0,0,28,1028.117,0,0.008928571,0,0,3,2,4,1,2,2,0,0
0,0,0,0,4,93,0,0.1,0,0,3,2,2,9,6,2,0,0
8,182.6481,6,291.5,35,1373.465,0.001550388,0.01814893,14.322,0,3,2,2,6,2,2,0,0
8,154.2917,0,0,34,991.3679,0.005263158,0.01443609,10.93482,0,3,2,2,2,2,2,0,0
0,0,0,0,1,1,0,0.1,0,0,3,2,2,2,1,2,0,0
0,0,0,0,7,147.25,0.02857143,0.04571429,0,0,3,1,1,6,3,2,0,0
0,0,0,0,2,0,0.2,0.2,0,0,3,3,2,4,1,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,2,2,1,1,2,0,0
0,0,0,0,9,1225.5,0.02222222,0.04444444,0,0,3,1,2,9,1,2,0,0
0,0,0,0,3,183,0,0.06666667,0,0,3,1,1,1,1,2,1,0
0,0,0,0,10,250.8,0,0.01,0,0,3,2,2,4,3,2,0,0
2,17,1,105,9,148.25,0.02,0.022,0,0,3,3,2,1,1,2,0,0
2,32,1,70,16,504.0833,0.005714286,0.01904762,9.54306,0,3,2,2,3,8,2,0,0
0,0,0,0,43,1650.417,0,0.003875969,0,0,3,2,2,7,3,2,1,0
0,0,1,0,28,2743.217,0.02068966,0.04252874,0,0,3,2,5,2,1,2,0,0
5,108.2,0,0,37,1288.533,0.005263158,0.02807017,0,0,3,2,2,1,1,2,0,0
0,0,0,0,15,447.5,0.03,0.06533333,0,0,3,3,2,4,1,2,1,0
10,1559.75,1,7,41,1663.762,0.004347826,0.01594203,13.63463,0,3,1,1,1,2,2,0,1
5,249.1667,0,0,22,1165.583,0,0.001242236,0,0,3,2,2,8,2,0,0,0
2,37,0,0,3,17,0,0.05,0,0,3,3,2,1,2,0,1,0
1,0,1,60.5,46,1038.917,0.0212766,0.03900709,13.10326,0,3,2,2,6,1,2,0,1
0,0,0,0,12,249.5,0.005555556,0.025,0,0,3,2,7,7,1,2,0,0
5,65,2,34,17,1302.5,0,0.01666667,0,0,3,1,1,1,10,2,0,0
0,0,0,0,10,172.5,0.01,0.04333333,0,0,3,2,2,3,6,2,0,0
6,143.1667,0,0,50,925.9476,0,0.01016043,13.60512,0,3,2,2,1,2,2,0,1
4,66.33333,2,58.16667,38,1524.702,0,0.006628788,0,0,3,2,2,3,2,0,1,0
4,14,0,0,13,288,0.0125,0.0375,0,0,3,1,1,4,2,2,1,0
0,0,0,0,0,0,0,0,0,0,3,2,2,1,1,2,1,0
0,0,0,0,0,0,0,0,0,0,3,1,1,6,1,2,1,0
0,0,0,0,0,0,0,0,0,0,3,2,2,3,1,2,0,0
0,0,0,0,0,0,0,0,0,0,3,1,1,2,3,2,0,0
0,0,0,0,13,1476.3,0.007692308,0.01282051,0,0,3,2,2,3,8,2,0,0
0,0,0,0,9,685,0,0.02222222,0,0,3,2,2,7,1,2,0,0
5,102.5333,0,0,74,2396.69,0.002699055,0.02034984,15.03328,0,3,2,5,6,1,2,0,0
0,0,0,0,7,451.8333,0.02857143,0.07619048,0,0,3,3,2,1,3,2,1,0
0,0,0,0,25,1512.524,0,0.024,0,0,3,2,2,3,11,2,0,0
1,85,0,0,14,306.5,0,0.004444444,0,0,3,2,2,3,2,2,0,0
0,0,0,0,5,62,0.12,0.14,0,0,3,3,2,3,1,2,0,0
6,197.8,0,0,48,3332.294,0,0.007847222,11.45469,0,3,1,1,1,3,2,0,0
1,63,1,0,22,2815.417,0,0.0125,0,0,3,2,2,3,2,2,0,0
3,31.5,0,0,13,956.5,0,0.04,0,0,3,2,2,1,13,2,0,0
7,81.25,0,0,37,1500.423,0.01463415,0.01533875,39.0358,0,3,2,4,1,2,2,0,0
0,0,0,0,20,2271,0,0.025,0,0,3,2,2,1,1,2,0,0
2,120,0,0,8,588.1667,0,0.007407407,0,0,3,1,1,1,2,2,0,0
4,149.25,0,0,27,1212.81,0,0.02096774,14.89211,0,3,2,2,7,2,2,0,1
5,172.2,0,0,23,792.7222,0,0.01071429,261.4913,0,3,2,2,1,8,0,0,1
5,523.9167,2,21,25,439.5238,0,0.02333333,0,0,3,2,2,7,2,2,0,0
0,0,0,0,2,5,0,0.1,0,0,3,2,2,1,2,2,0,0
1,19,0,0,22,525.2667,0,0.007709751,0,0,3,3,2,7,1,2,0,0
11,377.8333,0,0,40,1337.843,0.008695652,0.02230451,0,0,3,3,2,3,3,2,1,0
4,129.4167,3,62,43,1770.625,0.004255319,0.01515366,0,0,3,2,5,6,2,2,0,0
9,298.6667,0,0,27,1084.5,0,0.01078431,22.96412,0,3,2,2,1,8,0,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,2,2,7,1,2,1,0
0,0,0,0,93,4261.843,0.002930403,0.02108084,0,0,3,3,3,8,1,2,0,0
3,59,0,0,29,527.2083,0,0.01133005,0,0,3,2,4,1,6,2,0,0
0,0,0,0,4,0,0.2,0.2,0,0,3,2,2,3,1,2,0,0
0,0,0,0,7,110,0.05714286,0.1428571,0,0,3,3,2,8,1,2,0,0
0,0,0,0,15,1733.667,0,0.02666667,0,0,3,2,2,7,2,2,0,0
1,5,0,0,12,306,0,0.02,0,0,3,2,2,6,8,2,0,0
0,0,0,0,2,62,0,0.05,0,0,3,1,1,2,10,2,0,0
0,0,0,0,2,5,0,0.1,0,0,3,2,2,3,1,2,0,0
0,0,0,0,14,198.5222,0.001230769,0.06797235,0,0,3,1,1,9,1,2,0,0
0,0,0,0,17,504,0,0.02125,33.32797,0,3,2,2,3,1,2,0,0
24,876.2333,5,625.5,34,1588.667,0,0.0138007,0,0,3,2,2,5,2,2,0,0
1,95.5,0,0,7,381.5,0,0.025,0,0,3,1,1,3,2,2,1,0
6,129.75,0,0,42,1173.07,0,0.005319149,18.95323,0,3,2,2,3,8,0,1,1
6,408.2,0,0,33,878.6238,0,0.02045045,19.3655,0,3,2,2,1,2,2,0,1
0,0,1,0,35,1928,0.008333333,0.02361111,0,0,3,2,5,8,1,2,1,0
0,0,0,0,5,83,0.04,0.06,0,0,3,2,2,1,13,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,1,1,1,3,2,1,0
2,24.42857,7,278.1667,76,2735.729,0.002439024,0.02484321,8.63172,0,3,2,5,2,7,2,0,1
4,52.33333,1,239,14,337.5,0,0.01176471,0,0,3,2,5,1,2,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,3,2,1,3,2,0,0
10,382.8333,4,319.3,72,4163.798,0.000297619,0.0109127,12.09216,0,3,2,2,6,2,2,0,1
0,0,1,65,15,1728.321,0.01428571,0.01642857,0,0,3,1,1,6,1,2,0,0
0,0,0,0,6,255,0,0.008333333,0,0,3,1,2,8,2,2,1,0
0,0,0,0,13,449.6,0,0.01538462,0,0,3,3,2,1,10,2,0,0
1,27.5,0,0,11,243.6667,0,0.01818182,0,0,3,3,2,1,3,2,0,0
6,475,0,0,33,2760.717,0.03859649,0.05628205,0,0,3,4,2,1,13,2,0,0
2,6,0,0,42,1503.25,0.001550388,0.03100775,0,0,3,2,2,6,1,2,0,0
2,210,0,0,10,591.1667,0.02,0.016,0,0,3,3,2,1,2,2,0,0
2,31.5,0,0,12,402.5,0,0.0025,0,0,3,2,2,7,1,2,0,0
5,46,1,17,33,1540.583,0,0.01547619,10.84441,0,3,2,2,2,2,2,1,0
9,546,0,0,28,1561.083,0.01,0.03,3.810575,0,3,2,2,7,10,2,0,1
1,47.5,0,0,15,1330.3,0,0.005128205,0,0,3,2,4,2,10,2,0,0
0,0,0,0,2,42,0,0.05,0,0,3,2,2,6,3,2,0,0
0,0,0,0,5,360.75,0,0.04,0,0,3,2,4,3,1,2,0,0
3,48.33333,0,0,15,245.5,0.01428571,0.02857143,0,0,3,3,2,3,1,2,0,0
0,0,0,0,4,7,0,0.05,0,0,3,2,2,1,1,2,0,0
3,28.5,0,0,15,608.4167,0,0.03529412,0,0,3,2,5,1,3,2,0,0
0,0,0,0,18,708.25,0,0.04509804,0,0,3,1,1,1,3,2,0,0
1,30,0,0,7,157.5,0,0.025,0,0,3,2,2,3,3,0,0,0
2,16,0,0,33,1123.243,0.006060606,0.0219697,11.12342,0,3,2,2,3,13,2,0,0
0,0,0,0,19,926.6333,0.01111111,0.02962963,0,0,3,2,2,2,1,2,1,0
0,0,0,0,39,2808.667,0,0.01025641,0,0,3,2,2,1,10,2,0,0
0,0,0,0,26,1685.267,0.007692308,0.03461538,0,0,3,2,2,6,3,2,1,0
1,10,1,0,69,2124.727,0.002898551,0.009090177,0,0,3,2,2,2,1,2,0,0
3,79,0,0,38,1272.917,0.004878049,0.02013937,9.401137,0,3,2,4,2,2,2,0,0
2,18,0,0,30,474.5,0,0.003225806,0,0,3,1,1,3,2,2,1,0
7,250.3333,0,0,7,180.3333,0,0.02,0,0,3,2,2,1,2,0,1,0
2,77,0,0,43,1607.298,0.002272727,0.01590909,0,0,3,2,2,1,2,2,0,0
2,12,0,0,8,60,0,0.02,0,0,3,2,2,3,2,0,1,0
6,77.33333,1,52.33333,6,126.6667,0,0.01666667,0,0,3,1,1,1,2,2,0,0
0,0,0,0,7,865.2778,0,0.02900433,0,0,3,1,1,1,10,2,0,0
0,0,0,0,49,2612.357,0,0.00952381,0,0,3,2,2,1,1,2,0,0
0,0,0,0,22,850.2083,0,0.01666667,0,0,3,1,1,1,2,2,0,0
4,63.33333,0,0,13,556.6667,0,0.001666667,27.30637,0,3,1,1,1,2,2,0,1
0,0,0,0,9,186.7,0,0.02222222,0,0,3,2,2,1,2,2,1,0
7,108.6667,6,853.75,194,6737.272,0.000123762,0.006138614,0,0,3,2,5,1,3,2,1,0
0,0,0,0,24,1762.25,0.008333333,0.01666667,0,0,3,2,2,2,1,2,0,0
7,230.1667,3,222,140,8961.408,0.00137931,0.01298056,0,0,3,2,5,2,1,2,1,0
1,3,0,0,14,128,0,0.02857143,0,0,3,2,2,1,2,2,0,0
0,0,0,0,8,213.5,0,0.05,0,0,3,2,5,1,1,2,1,0
0,0,0,0,21,849.8833,0.01269841,0.03206349,0,0,3,1,1,1,1,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,2,2,2,3,2,0,0
2,15,0,0,13,77,0.01428571,0.02857143,0,0,3,2,2,9,1,2,0,0
0,0,0,0,2,73,0.05,0.15,0,0,3,2,2,1,1,2,0,0
0,0,0,0,8,316,0,0.01904762,0,0,3,1,1,1,2,0,1,0
1,18,4,123.5,24,4114.083,0,0.003571429,20.91832,0,3,1,1,1,2,0,0,1
1,5.5,1,12,54,1470.967,0.009090909,0.02454546,0,0,3,3,2,4,2,2,0,0
0,0,0,0,7,451,0,0.03333333,49.82333,0,3,2,2,4,1,0,0,1
0,0,0,0,3,48,0,0.03333333,0,0,3,2,2,5,1,2,1,0
0,0,0,0,3,189,0,0.06666667,0,0,3,3,2,8,1,2,0,0
0,0,0,0,27,780.1667,0,0.02222222,0,0,3,2,4,3,2,2,0,0
3,79.75,0,0,3,73.5,0.04,0.07777778,0,0,3,3,2,1,2,2,0,0
2,60,0,0,20,717.6167,0,0.004761905,60.19478,0,3,2,5,9,2,2,0,1
11,2047.235,9,1146.667,45,3641.213,0.002636535,0.01431147,7.75388,0,3,2,2,1,2,2,0,1
0,0,0,0,1,0,0.2,0.2,0,0,3,2,2,1,1,2,0,0
3,14.5,0,0,25,1040.75,0,0.02426667,0,0,3,4,1,1,2,2,1,0
1,11.42857,0,0,13,833.2333,0,0.005555556,0,0,3,2,2,3,2,2,1,0
0,0,0,0,1,0,0.2,0.2,0,0,3,2,2,7,1,2,0,0
3,32,0,0,20,453.625,0,0.001058201,0,0,3,2,2,1,2,0,1,0
0,0,0,0,5,51.25,0,0.02,0,0,3,3,2,1,1,2,0,0
11,348.6548,1,11,64,1229.289,0,0.002493853,54.95127,0,3,2,2,1,2,0,0,0
0,0,0,0,28,1202,0,0.01428571,0,0,3,2,2,1,10,2,0,0
0,0,0,0,4,538,0,0.075,0,0,3,1,1,4,3,2,1,0
7,187.8333,0,0,36,1775.517,0,0.0089599,4.745737,0,3,1,1,1,10,2,0,1
1,9,0,0,7,638,0.0375,0.04583333,0,0,3,1,1,1,3,2,0,0
5,184.3333,1,108,10,558.8,0,0.01428571,0,0,3,3,2,7,8,0,0,0
0,0,0,0,3,190,0.03333333,0.1,0,0,3,2,2,4,1,2,0,0
2,66,1,0,10,302,0.04285714,0.05952381,19.53495,0,3,2,6,3,2,2,0,1
0,0,0,0,5,164,0.04,0.04,0,0,3,3,2,1,1,2,0,0
0,0,0,0,5,218,0,0.04,0,0,3,2,2,1,2,2,0,0
2,124,0,0,13,495,0,0.02857143,0,0,3,2,4,5,1,2,0,0
0,0,0,0,2,30,0,0.1,0,0,3,3,2,4,1,2,0,0
2,69,2,92,37,796.9571,0,0.0242741,3.978276,0,3,2,2,7,2,2,0,1
1,41,0,0,9,314.9,0,0.04,0,0,3,1,1,6,9,0,1,0
2,14,0,0,49,789.9583,0.004166667,0.01509722,0,0,3,3,2,7,1,2,0,0
0,0,0,0,19,422.8333,0.01052632,0.04561403,0,0,3,2,2,1,3,2,0,0
0,0,0,0,7,362,0,0.02857143,0,0,3,2,2,1,1,2,0,0
0,0,0,0,18,628.8333,0,0.005555556,0,0,3,1,1,2,2,2,1,0
1,24,1,239,11,839.5,0.01666667,0.05,0,0,3,1,1,4,2,2,0,0
0,0,0,0,31,5764.367,0.03225807,0.0555914,0,0,3,2,2,7,10,2,0,0
0,0,0,0,3,161,0,0.06666667,0,0,3,2,2,1,1,2,0,0
1,6,0,0,20,739.8333,0.01904762,0.03095238,0,0,3,2,2,3,3,2,1,0
0,0,0,0,5,66,0,0.05333333,0,0,3,1,2,3,3,2,0,0
1,412,0,0,54,2377,0,0.005090909,0,0,3,2,2,9,10,2,0,0
0,0,0,0,2,22,0,0.1,0,0,3,2,2,3,1,2,0,0
0,0,0,0,9,381,0,0.025,0,0,3,2,2,6,2,0,0,0
14,1130.503,6,261.6333,26,2559.898,0.01578947,0.01742264,20.30439,0,3,1,2,1,2,2,0,0
0,0,0,0,23,553.15,0.03478261,0.06956522,0,0,3,2,2,3,1,2,0,0
0,0,0,0,37,651,0.005405405,0.01891892,0,0,3,2,2,3,1,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,2,2,7,1,2,0,0
0,0,3,65,15,1957.617,0,0.00625,0,0,3,1,1,1,1,2,1,0
0,0,0,0,2,0,0.2,0.2,0,0,3,2,2,6,1,2,0,0
5,132.4667,0,0,59,1660.222,0,0.01175352,6.47591,0,3,3,2,2,1,2,0,0
0,0,0,0,8,170,0.075,0.08,0,0,3,1,1,7,3,2,1,0
0,0,0,0,4,47,0.1,0.125,0,0,3,2,2,1,3,2,1,0
0,0,0,0,7,165,0.04285714,0.1,0,0,3,2,2,2,3,2,0,0
1,4,0,0,0,0,0,0.06666667,0,0,3,4,1,8,6,2,0,0
0,0,0,0,14,406.8667,0,0.007142857,0,0,3,2,4,1,1,2,0,0
4,82,0,0,23,570.5167,0.007407407,0.02407407,0,0,3,1,2,7,8,2,0,0
0,0,0,0,37,1138.5,0,0.01351351,0,0,3,2,2,1,8,2,0,0
0,0,0,0,63,2777.617,0,0.01408602,0,0,3,2,2,3,1,2,0,0
5,73.5,0,0,26,463.7583,0,0.001346801,0,0,3,2,2,3,2,0,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,3,3,1,3,2,1,0
4,25.5,0,0,28,775.5,0.006451613,0.02791563,24.13073,0,3,2,2,4,2,2,0,0
2,236,0,0,18,490.0667,0,0.01333333,0,0,3,1,1,4,1,2,0,0
0,0,0,0,14,266.0167,0,0.04285714,0,0,3,3,2,1,1,2,1,0
0,0,0,0,5,1306,0.06,0.12,0,0,3,2,2,5,13,2,0,0
4,158.3333,1,9,9,634.2,0.005555556,0.008095238,0,0,3,3,2,1,1,2,1,0
0,0,0,0,1,0,0,0.2,0,0,3,2,2,1,1,2,0,0
6,187,0,0,22,1220.433,0.007692308,0.01025641,0,0,3,2,2,3,1,2,0,0
8,206,3,132,39,1750.333,0,0.008695652,0,0,3,2,2,1,1,2,0,0
1,41,0,0,43,1087.25,0,0.01363636,0,0,3,4,2,1,1,2,0,0
0,0,0,0,22,762.5476,0,0.0173913,0,0,3,2,2,1,3,2,1,0
0,0,0,0,9,244.5,0,0.01111111,0,0,3,3,2,1,3,2,0,0
0,0,0,0,10,1010,0.02222222,0.04444444,0,0,3,2,2,1,1,2,0,0
0,0,0,0,2,32,0,0.1,0,0,3,2,4,3,3,2,0,0
7,170,0,0,27,1342.667,0.003333333,0.02333333,29.3563,0,3,2,2,1,3,2,0,1
2,9,1,201,33,1593.389,0.01142857,0.03151515,0,0,3,2,2,1,1,2,1,0
0,0,0,0,9,639,0,0.025,81.2475,0,3,1,1,2,9,2,1,1
0,0,0,0,4,521,0.1,0.15,0,0,3,3,3,7,10,2,0,0
1,87,3,40,17,546,0,0.004761905,0,0,3,3,6,1,1,2,1,0
0,0,0,0,8,377.5,0.0125,0.025,0,0,3,3,2,4,11,2,1,0
0,0,0,0,14,183.6667,0,0.004761905,0,0,3,3,2,3,3,2,0,0
0,0,0,0,5,84,0.04,0.06,0,0,3,2,2,2,1,2,0,0
5,217.6667,0,0,18,494.6667,0,0.01993197,33.14514,0,3,3,2,1,2,2,0,1
8,699.1667,0,0,62,1003.965,0.009850746,0.03911001,0,0,3,2,4,3,1,2,0,0
1,9,0,0,32,536.6833,0,0.00058651,0,0,3,2,2,1,3,2,0,0
8,227.5327,3,292.6842,66,3025.522,0.01599512,0.02554127,7.371683,0,3,3,2,3,6,2,0,1
2,78,0,0,24,424,0,0.001190476,0,0,3,1,1,3,10,0,0,0
0,0,0,0,5,171.5,0,0.02,0,0,3,1,1,1,2,2,0,0
1,4.75,2,78,67,1231.137,0.002985075,0.0110199,0,0,3,2,6,1,1,2,0,0
6,101.3333,0,0,10,266.5,0.02857143,0.02857143,0,0,3,2,2,4,1,2,0,0
0,0,0,0,16,1533,0,0.00625,0,0,3,2,2,7,1,2,0,0
1,7,2,562,36,1300.19,0.01081081,0.03873874,0,0,3,2,2,1,1,2,1,0
0,0,0,0,2,74,0.1,0.15,0,0,3,3,2,1,3,2,0,0
3,14.5,2,907.8333,28,804.2833,0.01414141,0.04415584,7.945806,0,3,2,5,9,2,2,0,0
1,9,0,0,19,734.5833,0.01666667,0.04444444,0,0,3,2,10,1,1,2,0,0
2,60,0,0,44,3113.517,0.001481481,0.016,0,0,3,2,2,3,2,2,0,0
0,0,0,0,3,64,0,0.06666667,0,0,3,3,2,1,1,2,1,0
1,3,0,0,7,114.8333,0.01428571,0.007142857,0,0,3,3,2,1,10,2,0,0
0,0,0,0,6,95.5,0,0.03333333,0,0,3,2,2,7,13,2,1,0
0,0,0,0,7,93.66667,0.02857143,0.04,0,0,3,1,1,1,3,2,0,0
1,54,0,0,3,59,0,0.05,0,0,3,2,2,9,8,2,0,0
0,0,0,0,3,26,0,0.05,0,0,3,3,2,1,1,2,0,0
0,0,0,0,62,1136.603,0,0.003517665,0,0,3,1,1,1,3,2,1,0
6,190.2857,6,609,47,2989.494,0,0.004813218,30.89798,0,3,2,2,1,8,0,1,1
2,15.66667,0,0,30,1724.25,0.0137931,0.03241379,0,0,3,2,2,3,1,2,1,0
8,183,4,571.5,14,333.6,0,0.01,15.43344,0,3,1,1,1,2,2,1,1
1,14,0,0,21,334.7857,0,0.02333333,0,0,3,2,2,1,1,2,0,0
0,0,0,0,9,355.1667,0,0.004166667,18.02533,0,3,2,4,1,2,2,0,1
5,248.5,0,0,11,456.6667,0,0.003571429,0,0,3,3,2,4,2,0,0,0
0,0,0,0,15,1298.5,0.02666667,0.04,0,0,3,3,2,8,1,2,0,0
1,25,0,0,28,2258.833,0.007142857,0.04642857,0,0,3,2,2,3,3,2,1,0
2,21,0,0,65,2881.133,0,0.002985075,80.68063,0,3,2,2,4,2,0,0,1
0,0,0,0,10,206.5,0,0.02,0,0,3,2,2,1,1,2,0,0
0,0,0,0,8,143,0,0.0125,0,0,3,2,2,1,1,2,0,0
1,146,0,0,11,267.8333,0.01818182,0.03636364,0,0,3,1,1,4,2,2,1,0
0,0,1,57,5,454,0,0.05,0,0,3,2,2,3,6,2,0,0
5,274.3333,0,0,13,717.6,0,0.001960784,0,0,3,1,1,3,10,0,0,0
14,1155.667,0,0,20,1069.168,0,0.013,0,0,3,2,5,1,3,2,1,0
0,0,0,0,27,807.8333,0.02222222,0.04197531,0,0,3,2,2,3,1,2,0,0
0,0,0,0,15,477,0,0.02,0,0,3,2,2,2,1,2,0,0
6,355.5,0,0,11,134.9,0.01333333,0.005333333,0,0,3,3,2,1,8,0,1,0
3,35,0,0,16,314,0,0.05263158,0,0,3,2,5,7,2,2,0,0
0,0,0,0,5,59,0.08,0.12,0,0,3,2,2,7,1,2,0,0
6,99,1,1,23,637,0,0.002469136,0,0,3,2,5,9,8,0,0,0
0,0,6,270.3333,11,160.5,0,0.004761905,0,0,3,2,4,1,8,0,0,0
0,0,0,0,8,1577,0,0.025,0,0,3,1,1,1,2,2,0,0
2,21,0,0,11,660.1667,0,0.01666667,0,0,3,2,2,1,3,2,0,0
0,0,0,0,7,169,0,0.05714286,0,0,3,2,2,3,3,2,1,0
