Country,Year,Status,Life_expectancy,Adult_Mortality,infant_deaths,Alcohol,percentage_expenditure,Hepatitis_B,Measles,BMI,under_five_deaths,Polio,Total_expenditure,Diphtheria,HIV_AIDS,GDP,Population,thinness__1_19_years,thinness_5_9_years,Income_composition_of_resources,Schooling
79,2005,1,72.1,168,0,3.94,479.9234,97,7,28,0,97,4.47,97,0.1,5116.454,1228254,7.7,7.6,0.704,13
79,2004,1,71.9,168,0,4.16,509.39,98,28,27.5,0,98,4.29,98,0.1,5229.877,12213,7.8,7.7,0.696,12.8
79,2003,1,71.5,174,0,4.08,407.7793,97,777,26.9,0,99,4.15,99,0.1,4623.348,121337,7.9,7.8,0.687,12.6
79,2002,1,71.5,179,0,4.14,369.6317,88,0,26.4,0,88,4.24,88,0.1,3957.513,124621,7.9,7.9,0.683,12.5
79,2001,1,71.5,177,0,4.38,70.15537,92,0,25.8,0,93,3.87,92,0.1,3792.182,1196287,8,8,0.673,12.2
79,2000,1,71,177,0,4.6,336.3213,88,0,25.3,0,88,3.78,88,0.1,3861.324,1186873,8.1,8.1,0.667,12.1
80,2014,1,76.6,122,31,5.26,168.1738,84,3,62.8,36,87,6.3,87,0.1,1452.278,1242216,1.6,1.5,0.754,13.1
80,2013,1,76.6,12,32,5.23,150.4089,82,0,62.1,37,83,6.3,83,0.1,1298.868,1.22536e+008,1.6,1.5,0.753,12.9
80,2012,1,76.3,123,33,5.29,112.6965,99,0,61.5,38,99,6.21,99,0.1,982.5326,1282837,1.6,1.5,0.748,12.7
80,2011,1,76.1,124,34,5.3,1117.196,98,3,6.8,39,97,6.4,97,0.1,9834.473,119917,1.6,1.6,0.745,12.6
80,2010,1,75.6,127,35,5.21,1033.04,93,0,6.1,40,95,6.39,95,0.1,8959.581,1.173189e+008,1.6,1.6,0.739,12.5
80,2009,1,75.7,13,36,5.27,881.7364,95,0,59.4,42,95,6.6,95,0.1,7748.123,1.155523e+007,1.7,1.6,0.738,12.5
80,2008,1,75.6,127,37,5.36,159.8772,97,0,58.7,43,96,6.6,96,0.1,9689.529,1.136619e+007,1.7,1.6,0.735,12.3
80,2007,1,76,123,38,5.35,105.7476,98,0,57.9,45,98,5.92,98,0.1,933.3417,1.118363e+008,1.7,1.7,0.731,12.3
80,2006,1,75.8,125,40,5.11,980.2537,98,23,57.2,47,98,5.83,98,0.1,8767.923,1192378,1.8,1.7,0.723,12.2
80,2005,1,75.3,126,42,4.93,998.3498,98,6,56.4,49,98,6.4,98,0.1,7986.798,1.847223e+007,1.8,1.7,0.719,12.2
80,2004,1,75.4,124,44,4.9,920.8284,98,64,55.7,52,98,6.11,98,0.1,7199.597,1.699558e+007,1.8,1.8,0.714,12.1
80,2003,1,75,127,46,4.88,781.2063,98,44,54.9,55,98,6.2,98,0.1,6751.999,1564453,1.9,1.8,0.708,11.9
80,2002,1,75,127,49,4.77,12.18597,97,0,54.1,58,98,5.52,97,0.1,716.8219,1435568,1.9,1.8,0.703,11.6
80,2001,1,75,126,52,4.86,13.3111,97,3,53.2,62,97,5.35,97,0.1,731.3789,136768,1.9,1.9,0.7,11.6
80,2000,1,74.8,129,55,4.99,10.2284,97,30,52.4,66,97,4.98,97,0.1,672.9211,1.171967e+007,2,1.9,0.694,11.4
81,2014,1,68.4,225,1,0.01,281.0024,99,0,51.5,1,99,4.73,99,0.1,4181.583,2923896,2.2,2.3,0.729,14.8
81,2013,1,68.1,227,1,0.01,241.1959,98,0,5.4,1,98,4.21,98,0.1,4385.379,286917,2.2,2.3,0.72,14.7
81,2012,1,67.8,231,1,0.01,253.8286,99,0,49.2,2,99,4.22,99,0.1,4368.822,2814226,2.2,2.3,0.712,14.7
81,2011,1,67.3,235,1,0.01,257.8403,99,0,48,2,99,4.45,99,0.1,3769.595,2761516,2.2,2.3,0.701,14.6
81,2010,1,66.3,25,1,5.8,22.31624,96,7,46.9,2,96,4.7,96,0.1,265.3537,271265,2.2,2.3,0.693,14.3
81,2009,1,66.9,235,1,4.61,134.1679,97,8,45.9,2,96,5.29,95,0.1,1717.899,2668289,2.2,2.3,0.686,13.8
81,2008,1,67.4,225,2,4.26,181.0123,96,31,44.9,2,95,5.58,96,0.1,2139.626,2628131,2.2,2.3,0.673,13.4
81,2007,1,65.9,26,2,3.79,126.6981,98,12,43.9,2,99,5.6,95,0.1,1634.814,259167,2.2,2.4,0.661,13
81,2006,1,65,271,2,2.91,122.1206,98,26,43,2,98,4.68,99,0.1,1334.652,255812,2.2,2.4,0.649,12.7
81,2005,1,64.5,274,2,2.75,98.68368,98,0,42.1,2,99,5.9,99,0.1,998.8227,2526446,2.3,2.4,0.637,11.8
81,2004,1,64,284,2,1.75,73.2415,98,0,41.3,2,99,5.99,99,0.1,797.8377,2496832,2.3,2.4,0.621,11.2
81,2003,1,64,271,2,1.31,56.05686,98,18,4.5,2,98,6.18,98,0.1,646.5613,2469286,2.4,2.5,0.609,10.5
81,2002,1,63.8,263,2,2.43,55.60878,98,1205,39.8,2,98,5.81,98,0.1,571.5188,2443659,2.4,2.5,0.599,10.1
81,2001,1,63.2,266,2,2.87,61.84922,95,10677,39.1,3,95,5.45,95,0.1,524.1459,2419776,2.5,2.6,0.588,9.4
81,2000,1,62.8,274,2,2.79,56.43139,93,925,38.5,3,94,4.92,94,0.1,474.2133,2397436,2.6,2.6,0.582,8.9
82,2014,1,75.9,17,0,0.01,726.0292,87,0,61.3,0,91,6.42,91,0.1,7378.345,62181,1.8,1.9,0.803,15.1
82,2013,1,75.8,19,0,0.01,707.1447,9,0,6.7,0,94,6.43,94,0.1,7186.43,62127,1.8,1.9,0.799,15.1
82,2012,1,75.6,11,0,0.01,648.1332,9,0,6.2,0,94,7.25,94,0.1,6586.719,6261,1.9,1.9,0.797,15.1
82,2011,1,75.4,113,0,6.56,666.7374,91,5,59.7,0,95,6.92,95,0.1,7318.742,6279,1.9,2,0.792,15.1
82,2010,1,75.3,115,0,6.56,635.4849,9,5,59.1,0,93,6.9,94,0.1,6682.281,619428,2,2,0.787,15
82,2009,1,75,117,0,6.45,489.6819,87,0,58.5,0,91,6.7,92,0.1,6698.794,618294,2,2.1,0.785,14.6
82,2008,1,74.6,121,0,6.17,709.1311,93,0,57.8,0,95,6.13,95,0.1,7325.735,616969,2.1,2.1,0.774,14.2
82,2007,1,74.2,125,0,4.98,678.5189,9,0,57.2,0,92,6.74,92,0.1,5957.146,615875,2.1,2.2,0.762,13.6
82,2006,1,73.8,13,0,5.38,595.7307,9,0,56.5,0,9,8.1,9,0.1,4383.596,61525,2.2,2.2,0.751,13.2
83,2014,1,74.1,96,18,0.43,198.7343,99,10,57.5,21,99,5.91,99,0.1,3154.513,3431882,6.4,6.2,0.64,12.1
83,2013,1,73.9,97,18,0.45,179.8599,99,92,56.5,21,99,5.94,99,0.1,3111.763,3.382477e+007,6.4,6.2,0.634,12.1
83,2012,1,73.6,99,19,0.55,19.15854,99,668,55.5,22,99,6.15,99,0.1,294.7467,3.333379e+007,6.3,6.2,0.623,11.6
83,2011,1,73.3,14,19,0.54,22.09455,98,982,54.6,22,98,5.99,99,0.1,339.9162,3.285882e+007,6.3,6.2,0.612,11.2
83,2010,1,72.8,11,20,0.56,183.6592,98,633,53.6,23,99,5.86,99,0.1,2834.247,3249639,6.3,6.2,0.603,10.7
83,2009,1,72.3,116,20,0.62,188.2903,98,834,52.7,23,99,5.67,99,0.1,2861.555,3.19899e+007,6.4,6.2,0.596,10.5
83,2008,1,71.8,123,21,0.51,171.3659,97,1455,51.7,24,99,5.41,99,0.1,2884.948,3.159686e+007,6.4,6.3,0.589,10.3
83,2007,1,71.4,128,21,0.56,157.6431,95,2248,5.8,25,95,5.48,95,0.1,2494.354,3.122588e+007,6.4,6.3,0.581,10
83,2006,1,71,133,22,0.58,127.7632,95,1217,49.9,25,97,5.23,97,0.1,2191.479,3869346,6.4,6.3,0.575,10
83,2005,1,77,137,22,0.47,9.469371,96,0,49.1,26,98,5.6,98,0.1,213.7556,35217,6.5,6.3,0.569,9.8
83,2004,1,72,142,23,0.56,100.3638,95,6399,48.2,27,97,5.22,97,0.1,1948.812,3179285,6.5,6.4,0.561,9.6
83,2003,1,69.9,146,24,0.58,88.16506,9,10841,47.3,28,91,5.25,91,0.1,1721.974,2.984394e+007,6.6,6.4,0.551,9.3
83,2002,1,69.5,15,25,0.46,66.72934,92,6000,46.5,29,94,5.31,94,0.1,1413.757,2.951237e+007,6.6,6.5,0.54,8.8
83,2001,1,69,155,26,0.46,71.11645,84,2724,45.7,30,93,4.44,96,0.1,1336.775,2.918183e+007,6.7,6.5,0.53,8.5
83,2000,1,68.6,16,27,0.45,63.4214,43,7368,44.8,32,95,4.18,95,0.1,1332.382,2.884962e+007,6.7,6.6,0.519,8
84,2014,1,56.7,375,61,0.01,54.91159,79,9,22.2,84,79,6.98,79,4.1,623.2871,2.721238e+007,3.6,3.5,0.409,9.1
84,2013,1,55.3,46,62,1.16,5.813338,78,8,21.8,87,78,5.9,78,5.1,65.98568,2.643437e+007,3.6,3.5,0.405,9.1
84,2012,1,54.8,48,64,1.19,49.90987,76,145,21.3,90,73,5.58,76,6.9,566.5139,2567666,3.6,3.5,0.4,9.2
84,2011,1,54.3,47,66,0.94,40.80618,76,177,2.9,94,73,6.23,76,9.6,526.5314,249395,3.7,3.6,0.397,9.5
84,2010,1,54,47,69,0.96,5.743394,74,2321,2.5,98,73,5.38,74,10.8,419.2258,2422145,3.7,3.6,0.39,9.3
84,2009,1,53.8,4,70,1.18,39.75217,74,60,2.1,101,74,5.43,74,11.3,463.8526,2352463,3.7,3.6,0.382,9.2
84,2008,1,53.2,45,72,1.48,0.7969158,75,4,19.7,104,74,4.91,75,12.6,53.12772,2.284676e+007,3.7,3.7,0.372,8.8
84,2007,1,52.1,425,74,1.03,53.95028,75,267,19.3,108,75,5.25,75,14.1,422.1462,2.218839e+007,3.8,3.7,0.36,8.2
84,2006,1,51.2,434,78,1.2,58.59644,75,183,18.9,113,73,6.51,78,16.3,385.7567,2.154746e+007,3.8,3.7,0.353,7.9
84,2005,1,58,434,80,1.23,67.33379,75,12598,18.5,117,71,6.87,8,16.2,369.1545,29237,3.9,3.8,0.341,7.3
84,2004,1,54,429,82,1.54,46.58196,76,9396,18.1,120,69,5.91,83,15.9,336.3318,231275,3.9,3.8,0.332,7
84,2003,1,51,424,85,1.68,42.5269,76,28898,17.7,124,67,6.39,85,15.3,283.8912,1.97166e+007,4,3.9,0.318,6.7
84,2002,1,49.8,416,87,2.16,40.82597,76,7155,17.3,127,76,6.45,76,14.5,262.8846,1.913966e+007,4,4,0.311,6.2
84,2001,1,49.5,48,90,2.09,37.82512,25,7085,16.9,132,72,5.64,73,13.4,256.4415,1.858876e+007,4.1,4,0.298,5.8
85,2014,1,66.4,21,40,0.01,45.33789,88,122,22.9,52,88,2.28,88,0.3,1262.894,5.192418e+007,12.9,13.1,0.547,9.1
85,2013,1,66.2,22,42,0.7,38.33793,75,1010,22.1,55,76,2.16,75,0.4,1168.839,5.14482e+007,12.9,13.2,0.54,9.1
85,2012,1,65.9,25,44,0.55,38.42791,58,2175,21.3,58,87,2.22,84,0.5,1171.583,5986514,13,13.2,0.533,9.1
85,2011,1,65.6,27,47,0.33,21.23699,4,2046,2.5,61,9,1.87,84,0.5,1186.424,555331,13,13.3,0.526,9.1
85,2010,1,65.4,29,49,0.3,17.48294,92,190,19.8,65,9,1.92,9,0.5,987.7366,5155896,13.1,13.3,0.515,8.8
85,2009,1,65.2,211,52,0.28,11.05248,91,329,19.1,69,9,2.5,9,0.6,741.7771,49869,13.1,13.4,0.504,8.5
85,2008,1,59.2,296,59,0.3,9.53048,85,333,18.3,96,85,1.87,85,0.6,643.9514,4.947975e+007,13.2,13.4,0.493,8.2
85,2007,1,64.5,217,58,0.26,0.5305728,85,1088,17.6,78,84,1.68,86,0.6,41.451,4.917159e+007,13.2,13.5,0.484,8.1
85,2006,1,64.2,22,61,0.28,4.632776,75,760,17,83,82,1.78,82,0.6,296.9728,4.884647e+007,13.2,13.5,0.474,8
85,2005,1,63.9,224,64,0.28,2.793843,62,314,16.4,87,86,1.83,73,0.5,247.2428,4.848261e+007,13.2,13.6,0.465,7.9
85,2004,1,63.5,228,66,0.44,4.154516,39,1329,15.7,90,92,1.97,82,0.5,219.8157,487377,13.3,13.6,0.455,7.8
85,2003,1,63.2,231,69,0.4,3.824212,8,830,15.2,93,86,1.97,78,0.5,219.7823,4.762489e+007,13.3,13.6,0.445,7.7
86,2014,1,65.9,242,2,0.01,751.3983,88,477,34.9,3,88,8.93,88,2.2,5421.344,237992,8.6,8.5,0.632,11.7
86,2013,1,66.1,232,3,0.01,760.6551,89,1028,34.1,3,89,8.53,89,2.5,5488.132,231652,9,8.9,0.625,11.6
86,2012,1,65.8,232,3,0.01,796.8734,84,86,33.3,4,84,8.24,84,3.7,5749.448,2263934,9.5,9.4,0.619,11.5
86,2011,1,64.3,268,3,7.84,7.896235,82,79,32.5,4,85,8.78,82,4.7,56.97139,2215621,9.9,9.9,0.612,11.5
86,2010,1,63,299,3,7.58,719.5535,83,3138,31.8,4,83,7.89,83,6.2,5191.584,217317,1.4,1.4,0.604,11.4
87,2014,1,69.6,158,18,0.01,8.523486,92,1279,18.5,22,92,5.8,92,0.1,76.2387,2.832324e+007,15.9,16.3,0.551,12.4
87,2013,1,69.3,162,19,0.27,80.15505,92,1861,18,24,92,5.69,92,0.1,688.6173,2798531,16.1,16.5,0.545,12.3
87,2012,1,68.9,167,20,0.26,80.58788,9,3362,17.4,25,9,5.89,9,0.2,681.7926,2.764993e+007,16.3,16.7,0.538,12.3
87,2011,1,68.4,172,22,0.27,112.1229,92,2359,16.9,27,92,6.73,92,0.2,692.1167,2.732715e+007,16.5,16.9,0.529,12
87,2010,1,68,178,23,0.24,84.62303,82,190,16.4,30,83,6.43,82,0.2,592.1835,2723137,16.7,17.2,0.515,11.1
87,2009,1,67.5,183,25,0.22,6.19357,89,189,15.9,32,93,6.41,89,0.2,48.7299,2674113,16.9,17.4,0.502,10.5
87,2008,1,67,189,27,0.21,70.27113,82,2089,15.4,35,82,6.44,82,0.2,473.8444,2.647586e+007,17,17.6,0.492,10.1
87,2007,1,66.6,194,29,0.2,52.22907,82,1415,14.9,38,82,5.84,82,0.2,393.8844,2.621485e+007,17.2,17.8,0.486,10
87,2006,1,66,21,31,0.2,45.8799,69,2838,14.4,41,91,5.7,89,0.2,348.6315,2594618,17.4,18,0.476,9.6
87,2005,1,65.4,28,33,0.2,4.259753,41,5023,13.9,44,78,5.72,75,0.2,317.892,2564287,17.6,18.2,0.469,9.4
87,2004,1,64.7,218,35,0.21,31.93187,27,12074,13.4,47,8,5.82,8,0.2,287.4156,2539449,17.8,18.4,0.463,9.3
87,2003,1,64.3,22,38,0.2,2.790965,2,13344,12.9,50,76,5.48,78,0.1,253.7241,2495623,18,18.6,0.457,9.2
88,2014,0,81.7,58,1,0.01,1491.704,92,140,61.6,1,96,1.9,96,0.1,52157.47,168658,1,0.9,0.923,18.1
88,2013,0,81.4,6,1,8.68,1475.03,51,2632,61,1,97,11.4,97,0.1,51574.49,1684432,1,0.9,0.922,18.1
88,2012,0,81.1,62,1,9.05,1162.657,2,10,6.5,1,97,11.1,97,0.1,49474.76,1.675496e+007,1,0.9,0.921,18.1
88,2011,0,81.1,63,1,8.96,1047.37,2,51,59.9,1,97,1.53,97,0.1,5354.654,1669374,1,0.9,0.911,17.2
89,2014,1,74.5,148,2,3.55,473.1238,98,0,53.2,3,99,9.4,98,0.1,1975.465,613997,1.8,1.7,0.636,11.6
89,2013,1,73.9,157,2,3.58,366.4842,98,0,52.4,3,99,8.43,98,0.1,1847.198,5945747,1.8,1.7,0.63,11.5
89,2012,1,73.9,157,2,3.63,334.8174,98,0,51.7,3,99,8.4,98,0.1,1792.384,587718,1.8,1.7,0.625,11.5
89,2011,1,74.5,147,3,3.39,321.6133,98,0,5.9,3,99,6.39,98,0.1,1682.958,58782,1.8,1.8,0.62,11.5
89,2010,1,73.2,154,3,3.38,302.7045,98,0,5.2,3,99,6.58,98,0.1,1526.498,5737723,1.9,1.8,0.614,11.4
89,2009,1,73.2,163,3,3.36,292.7531,98,0,49.4,3,99,6.82,98,0.2,1464.498,5666581,1.9,1.8,0.613,11.3
89,2008,1,72.5,169,3,3.64,275.0644,97,0,48.6,3,97,6.98,97,0.2,1518.854,559456,1.9,1.8,0.607,11.1
89,2007,1,72.5,173,3,3.83,253.0008,93,0,47.9,4,93,6.91,93,0.2,1344.319,552216,2,1.9,0.601,11
89,2006,1,73,17,3,3.69,21.41124,88,0,47.1,4,88,6.33,88,0.3,124.9926,545211,2,1.9,0.597,11
89,2005,1,71.2,194,3,3.7,218.5716,86,0,46.4,4,87,6.11,86,0.3,1175.116,5379328,2,1.9,0.592,11
89,2004,1,71,194,4,3.81,36.81621,79,0,45.7,4,8,6.13,79,0.3,191.5516,53973,2.1,2,0.587,11
89,2003,1,76,198,4,3.77,2.542437,86,0,44.9,5,86,6.12,86,0.3,115.5653,524879,2.1,2,0.583,11
89,2002,1,75,197,4,3.5,2.092344,85,0,44.2,5,85,5.71,85,0.4,11.14728,5171734,2.2,2.1,0.577,10.7
89,2001,1,73,193,4,3.51,22.35595,87,0,43.5,5,89,5.26,87,0.4,143.6758,5175,2.2,2.1,0.57,10.4
89,2000,1,73,192,4,3.61,15.25519,83,0,42.8,5,85,5.39,83,0.4,116.2743,526796,2.2,2.1,0.562,10.1
90,2014,1,61.4,223,49,0.01,3.30404,68,1142,18.9,88,67,5.82,68,0.5,43.6465,1.914822e+007,9.8,9.6,0.345,5.3
90,2013,1,69,227,49,0.01,31.50243,67,1224,18.5,89,56,5.9,67,0.6,416.1484,1.842637e+007,1,9.9,0.341,5.3
90,2012,1,63,232,49,0.01,29.75518,71,272,18.1,90,71,6.11,71,0.7,391.5155,1.773163e+007,1.3,1.1,0.331,5.1
90,2011,1,59.4,241,50,0.15,32.22493,75,771,17.7,93,4,6.66,75,0.7,375.582,1764636,1.5,1.3,0.323,4.8
90,2010,1,58.2,252,50,0.12,5.883761,7,372,17.3,95,75,6.36,7,0.9,348.1515,1.642558e+007,1.7,1.6,0.312,4.5
90,2009,1,57.1,263,51,0.11,5.665405,71,801,16.9,99,71,6.98,71,1.1,341.2895,1.581391e+007,11,1.8,0.307,4.2
91,2014,1,53.6,362,490,0.01,263.2111,49,6855,24.7,759,49,3.67,49,3.9,3221.678,1764652,1.1,9.9,0.521,10
91,2013,1,53.2,367,498,8.3,194.2033,46,52852,24.1,773,46,3.7,46,3.9,2996.964,1.718293e+007,1.4,1.2,0.514,9.8
91,2012,1,52.7,374,505,8.54,204.7186,42,6447,23.5,788,42,3.3,42,4.4,2755.298,1.672973e+008,1.7,1.6,0.507,9.7
91,2011,1,52.3,375,513,8.75,187.5733,46,18843,22.8,802,48,3.69,48,4.7,2527.942,1.628778e+007,11,1.9,0.5,9.6
91,2010,1,52,374,521,8.9,133.1231,49,8491,22.2,817,54,3.47,54,4.8,2327.327,1.585783e+008,11.3,11.2,0.492,9.5
91,2009,1,51.6,376,527,9.05,14.56765,63,1272,21.6,832,66,4.24,63,4.9,197.6614,1.544218e+007,11.7,11.6,0.487,9.3
91,2008,1,59,386,536,9.3,105.5911,41,9960,21,848,6,4,53,5,1383.893,1534739,12,11.9,0.481,9.2
91,2007,1,55,388,542,9.55,104.4746,42,2613,2.4,863,54,4.47,42,5.2,1136.83,1.464172e+007,12.3,12.3,0.477,9.1
91,2006,1,49.8,396,549,9.66,10.35779,27,704,19.9,879,46,3.66,4,5.3,119.7433,1.426149e+007,12.6,12.6,0.466,9
91,2005,1,49.2,4,556,9.71,6.416253,18,110927,19.3,893,45,4.11,36,5.4,87.89387,1.389395e+008,12.9,12.9,0.463,8.9
92,2014,1,66.2,162,359,0.01,62.29361,72,1370,24.7,442,72,2.61,72,0.1,1316.99,1.855463e+008,19.4,19.8,0.542,7.8
92,2013,1,66,163,365,0.04,60.18649,72,8749,23.9,450,72,2.7,72,0.1,1272.442,1.817126e+008,19.6,2,0.538,7.7
92,2012,1,65.7,165,369,0.04,59.659,72,8046,23.2,456,72,2.76,72,0.1,1261.29,1.779115e+008,19.8,2.2,0.529,7.6
92,2011,1,65.5,167,371,0.04,57.87736,74,4386,22.5,459,75,3.1,74,0.1,1226.215,1.741843e+008,2,2.4,0.525,7.5
92,2010,1,65.1,172,372,0.04,0.6675151,82,4321,21.9,461,82,3.2,82,0.1,14.14227,1756182,2.2,2.7,0.521,7.5
92,2009,1,64.8,175,371,0.03,0.6972156,78,863,21.3,460,7,2.94,71,0.1,16.63999,1674958,2.5,2.9,0.514,7.3
92,2008,1,64.6,177,369,0.03,5.447134,65,1129,2.6,460,7,3.26,62,0.1,139.3129,1.636446e+007,2.7,21.1,0.513,7.3
92,2007,1,64.4,178,367,0.03,3.912745,75,2801,2.1,459,75,3.35,75,0.1,95.43279,1.633297e+007,2.8,21.3,0.505,6.7
92,2006,1,64.2,179,365,0.03,40.3683,78,7641,19.5,458,77,3.4,78,0.1,873.7727,1.579399e+007,21,21.5,0.501,6.5
92,2005,1,62.9,2,364,0.04,30.59321,7,2981,18.9,459,78,2.91,77,0.1,711.4699,1.539967e+007,21.2,21.7,0.487,6.1
92,2004,1,63.7,183,364,0.01,28.98323,65,4248,18.4,461,65,2.56,65,0.1,649.8482,15783,21.4,21.8,0.474,5.6
92,2003,1,63.5,185,366,0.01,24.23456,63,4740,17.9,466,69,2.61,67,0.1,563.5943,1477341,21.6,22,0.465,5.6
93,2014,1,77.6,119,1,6.74,1842.464,8,0,57.1,1,8,8.3,8,0.1,12593.74,393986,1.9,1.8,0.78,13
93,2013,1,77.5,118,1,6.89,1694.467,8,0,56.3,1,81,8.9,8,0.1,11685.98,3838462,1.9,1.9,0.773,12.9
93,2012,1,77.2,12,1,6.95,201.7491,85,0,55.6,1,87,7.25,85,0.1,1589.827,3772938,1.9,1.9,0.765,12.8
93,2011,1,77.3,121,1,6.9,119.2124,87,4,54.9,1,91,7.5,87,0.1,927.7232,377782,2,1.9,0.758,12.9
93,2010,1,76.5,122,1,6.94,1199.32,94,0,54.2,2,95,8.5,94,0.1,7937.26,3643222,2,1.9,0.756,12.8
93,2009,1,76.8,127,1,6.87,1092.155,85,0,53.4,2,85,7.56,85,0.1,7429.628,3579385,2,1.9,0.755,12.8
93,2008,1,76.5,127,1,6.74,956.823,86,0,52.7,2,86,6.75,86,0.1,6973.928,3516268,2,2,0.75,12.8
93,2007,1,76.4,124,1,6.16,76.2508,85,0,51.9,2,84,6.31,85,0.2,668.8667,345387,2.1,2,0.743,12.9
93,2006,1,76.2,125,1,5.72,631.1252,88,0,51.1,2,98,7,88,0.1,5348.518,339195,2.1,2,0.744,12.9
93,2005,1,75.8,122,1,5.53,623.9101,92,0,5.3,2,88,7.48,92,0.1,4916.549,333465,2.1,2.1,0.74,12.9
93,2004,1,75.8,123,1,5.69,527.6085,95,0,49.5,2,92,8.9,95,0.2,4591.893,3269541,2.2,2.1,0.733,12.8
93,2003,1,75.5,126,1,5.52,58.45976,98,0,48.6,2,95,7.6,98,0.1,4267.136,329174,2.2,2.2,0.728,12.8
93,2002,1,75.7,125,1,5.52,78.8094,98,0,47.8,2,99,8.3,99,0.2,4126.147,3149265,2.3,2.2,0.725,12.6
93,2001,1,75.5,124,2,5.43,7.320514,98,0,46.9,2,95,7.72,99,0.1,446.3728,389684,2.3,2.3,0.721,12.4
94,2014,1,62.7,278,10,0.01,208.2312,67,2299,47.9,13,64,4.26,73,0.7,2182.717,7755785,1.3,1.3,0.511,10
94,2013,1,62.4,281,10,0.01,25.70882,73,12,47.2,13,8,4.78,79,0.8,229.9536,7592865,1.3,1.3,0.506,10
94,2012,1,62.2,284,10,0.01,31.63577,68,0,46.4,13,81,4.55,74,1,271.3187,743836,1.3,1.3,0.501,9.9
94,2011,1,62,285,10,0.88,23.40731,66,0,45.7,13,69,4.94,72,1,177.8671,7269348,1.3,1.3,0.494,9.9
94,2010,1,61.8,286,10,0.79,18.99962,56,0,44.9,14,72,4.18,67,1.1,1366.879,718239,1.4,1.3,0.485,9.6
94,2009,1,61.6,288,11,0.82,20.53328,66,0,44.2,14,79,4.36,73,1.1,1166.663,6947447,1.4,1.3,0.477,9.2
94,2008,1,61.4,29,11,0.81,103.7278,59,0,43.4,14,76,4.6,63,1.3,1178.725,6787187,1.4,1.3,0.469,8.9
94,2007,1,61.1,295,11,0.71,85.71754,61,0,42.7,14,72,4.4,71,1.4,956.669,6627922,1.4,1.3,0.461,8.6
94,2006,1,68,299,11,0.64,126.6142,71,1,41.9,14,67,5.92,72,1.5,854.3469,647272,1.4,1.4,0.454,8.2
94,2005,1,64,37,11,0.84,12.05552,63,1222,41.1,15,61,6.42,72,1.5,77.57735,631479,1.4,1.4,0.446,7.9
94,2004,1,59.9,314,11,0.58,158.0019,6,1385,4.4,15,59,8.39,62,1.5,637.3616,6161517,1.5,1.4,0.439,7.6
94,2003,1,59.6,321,11,0.59,124.3789,67,3863,39.6,14,62,6.79,68,1.4,588.3583,61724,1.5,1.4,0.433,7.2
94,2002,1,59.3,327,11,0.61,110.9803,6,17620,38.9,14,54,7.69,61,1.4,511.6658,5862316,1.5,1.5,0.428,6.9
94,2001,1,59.1,331,11,0.68,93.37278,59,4023,38.2,14,52,6.68,55,1.3,539.4153,5716152,1.5,1.5,0.422,6.6
94,2000,1,58.9,335,11,0.73,62.56274,57,7135,37.5,14,51,3.98,59,1.1,631.9469,5572222,1.6,1.5,0.418,6.2
95,2014,1,73.9,147,3,0.01,561.7685,87,0,49.4,3,83,9.81,87,0.2,4712.823,6552584,2,1.9,0.688,12.3
95,2013,1,73.8,148,3,5.03,573.4347,86,0,48.6,3,8,1.49,86,0.2,4479.959,646574,2,1.9,0.679,12.3
95,2012,1,73.6,148,3,5.36,441.8446,87,0,47.9,3,83,1.33,87,0.1,3855.538,6379219,2,2,0.679,12.3
95,2011,1,73.4,15,3,5.79,472.1933,89,0,47.1,3,84,9.42,89,0.1,3988.119,6293783,2.1,2,0.675,12.3
95,2010,1,73.2,152,3,5.65,359.976,89,0,46.4,3,85,9.1,89,0.1,3225.592,629877,2.1,2,0.664,12.4
95,2009,1,73,155,3,5.39,30.9352,85,0,45.6,3,81,9.14,85,0.1,2599.596,6127837,2.1,2,0.663,12.1
95,2008,1,72.7,157,3,6.14,34.73925,87,0,44.9,4,85,7.6,89,0.1,359.9922,647117,2.1,2.1,0.654,11.9
95,2007,1,72.5,159,3,5.61,318.6202,86,0,44.2,4,95,6.41,95,0.1,2312.193,5966159,2.2,2.1,0.649,12
95,2006,1,72.3,161,3,5.61,26.18072,92,0,43.5,4,98,6.43,98,0.2,189.7154,5882796,2.2,2.2,0.648,12.1
95,2005,1,72.1,163,3,6.38,20.68037,92,0,42.8,4,96,6.7,96,0.2,157.1457,5795494,2.3,2.2,0.646,12.3
95,2004,1,71.9,165,3,6.2,20.60083,9,0,42,4,92,5.78,92,0.2,148.528,57374,2.3,2.2,0.639,12.1
95,2003,1,71.7,166,4,6.64,155.4233,86,0,41.3,4,86,5.99,86,0.1,1174.779,56795,2.4,2.3,0.642,12.7
96,2014,1,75.3,125,8,0.01,973.7287,88,0,54.9,10,78,5.47,88,0.1,6491.525,3973354,1.1,1.1,0.735,13.4
96,2013,1,75.3,125,8,5.38,946.6521,88,0,54.2,11,71,5.23,88,0.1,6583.116,3565716,1.1,1.1,0.731,13.4
96,2012,1,74.9,129,9,5.14,885.9858,95,0,53.6,11,94,5.18,95,0.1,6387.785,3158966,1.1,1.1,0.725,13.4
96,2011,1,74.5,133,9,4.83,759.5381,91,0,52.9,12,91,4.93,91,0.2,5771.566,2.975999e+007,1.1,1.1,0.721,13.4
